State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound...6,90% CI Upper Bound...7,"Poverty Percent, All Ages",90% CI Lower Bound...9,90% CI Upper Bound...10,"Poverty Estimate, Age 0-17",90% CI Lower Bound...12,90% CI Upper Bound...13,"Poverty Percent, Age 0-17",90% CI Lower Bound...15,90% CI Upper Bound...16,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound...18,90% CI Upper Bound...19,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound...21,90% CI Upper Bound...22,Median Household Income,90% CI Lower Bound...24,90% CI Upper Bound...25,"Poverty Estimate, Age 0-4",90% CI Lower Bound...27,90% CI Upper Bound...28,"Poverty Percent, Age 0-4",90% CI Lower Bound...30,90% CI Upper Bound...31
00,000,US,United States,39490096,39248096,39732096,12.300000000000001,12.199999999999999,12.4,12000470,11865995,12134945,16.800000000000001,16.600000000000001,17,8258906,8160650,8357162,15.800000000000001,15.6,16,65712,65594,65830,3457689,3405854,3509524,18.199999999999999,17.899999999999999,18.5
01,000,AL,Alabama,747478,730491,764465,15.6,15.199999999999999,16,233890,225712,242068,21.899999999999999,21.100000000000001,22.699999999999999,161670,154564,168776,20.699999999999999,19.800000000000001,21.600000000000001,51771,51179,52363,69236,65296,73176,24.199999999999999,22.800000000000001,25.600000000000001
01,001,AL,Autauga County,6723,5517,7929,12.1,9.9000000000000004,14.300000000000001,2040,1472,2608,15.9,11.5,20.300000000000001,1376,902,1850,14.4,9.4000000000000004,19.399999999999999,58233,52517,63949,.,.,.,.,.,.
01,003,AL,Baldwin County,22360,18541,26179,10.1,8.4000000000000004,11.800000000000001,6323,4521,8125,13.5,9.5999999999999996,17.399999999999999,4641,3295,5987,13.300000000000001,9.4000000000000004,17.199999999999999,59871,54593,65149,.,.,.,.,.,.
01,005,AL,Barbour County,5909,4787,7031,27.100000000000001,22,32.200000000000003,2050,1560,2540,41,31.199999999999999,50.799999999999997,1468,1114,1822,39.5,30,49,35972,31822,40122,.,.,.,.,.,.
01,007,AL,Bibb County,4101,3225,4977,20.300000000000001,16,24.600000000000001,1147,827,1467,25.899999999999999,18.699999999999999,33.100000000000001,808,566,1050,25.199999999999999,17.699999999999999,32.700000000000003,47918,42291,53545,.,.,.,.,.,.
01,009,AL,Blount County,9324,8037,10611,16.300000000000001,14.1,18.5,2750,2192,3308,21,16.699999999999999,25.300000000000001,2067,1641,2493,21.399999999999999,17,25.800000000000001,52902,46777,59027,.,.,.,.,.,.
01,011,AL,Bullock County,2537,1834,3240,30,21.699999999999999,38.299999999999997,825,546,1104,39.899999999999999,26.399999999999999,53.399999999999999,591,375,807,39,24.800000000000001,53.200000000000003,31906,28249,35563,.,.,.,.,.,.
01,013,AL,Butler County,4124,3204,5044,21.600000000000001,16.800000000000001,26.399999999999999,1460,1097,1823,34.600000000000001,26,43.200000000000003,1024,741,1307,32.799999999999997,23.699999999999999,41.899999999999999,39944,37049,42839,.,.,.,.,.,.
01,015,AL,Calhoun County,18988,15924,22052,17.199999999999999,14.4,20,5878,4553,7203,24.600000000000001,19.100000000000001,30.100000000000001,3994,2992,4996,22.800000000000001,17.100000000000001,28.5,47747,44016,51478,.,.,.,.,.,.
01,017,AL,Chambers County,6415,5142,7688,19.600000000000001,15.699999999999999,23.5,2058,1525,2591,30.399999999999999,22.5,38.299999999999997,1538,1159,1917,31.100000000000001,23.399999999999999,38.799999999999997,42015,37338,46692,.,.,.,.,.,.
01,019,AL,Cherokee County,4121,3190,5052,15.9,12.300000000000001,19.5,1135,775,1495,23.300000000000001,15.9,30.699999999999999,795,514,1076,21.600000000000001,14,29.199999999999999,45982,40775,51189,.,.,.,.,.,.
01,021,AL,Chilton County,7044,5601,8487,16,12.699999999999999,19.300000000000001,2404,1777,3031,23.100000000000001,17.100000000000001,29.100000000000001,1643,1128,2158,21.199999999999999,14.5,27.899999999999999,49692,45179,54205,.,.,.,.,.,.
01,023,AL,Choctaw County,2811,2171,3451,22.600000000000001,17.399999999999999,27.800000000000001,745,525,965,30.399999999999999,21.399999999999999,39.399999999999999,508,339,677,28.300000000000001,18.899999999999999,37.700000000000003,39808,35765,43851,.,.,.,.,.,.
01,025,AL,Clarke County,4281,3147,5415,18.399999999999999,13.5,23.300000000000001,1425,946,1904,28.600000000000001,19,38.200000000000003,1014,648,1380,27.899999999999999,17.800000000000001,38,43822,38855,48789,.,.,.,.,.,.
01,027,AL,Clay County,2156,1695,2617,16.600000000000001,13,20.199999999999999,685,513,857,26,19.399999999999999,32.600000000000001,433,289,577,22.300000000000001,14.9,29.699999999999999,40562,36713,44411,.,.,.,.,.,.
01,029,AL,Cleburne County,1945,1427,2463,13.300000000000001,9.8000000000000007,16.800000000000001,591,388,794,17.899999999999999,11.699999999999999,24.100000000000001,427,269,585,17.699999999999999,11.1,24.300000000000001,51276,45401,57151,.,.,.,.,.,.
01,031,AL,Coffee County,7734,6535,8933,15,12.699999999999999,17.300000000000001,2664,2076,3252,21.800000000000001,17,26.600000000000001,1927,1471,2383,21.300000000000001,16.300000000000001,26.300000000000001,57299,52523,62075,.,.,.,.,.,.
01,033,AL,Colbert County,7998,6399,9597,14.6,11.699999999999999,17.5,2204,1539,2869,19.399999999999999,13.5,25.300000000000001,1537,1017,2057,18.600000000000001,12.300000000000001,24.899999999999999,46683,42507,50859,.,.,.,.,.,.
01,035,AL,Conecuh County,2662,1972,3352,22.199999999999999,16.399999999999999,28,845,570,1120,34.700000000000003,23.399999999999999,46,597,385,809,33,21.300000000000001,44.700000000000003,41539,38793,44285,.,.,.,.,.,.
01,037,AL,Coosa County,1789,1328,2250,17.100000000000001,12.699999999999999,21.5,478,319,637,27.800000000000001,18.600000000000001,37,339,215,463,26.899999999999999,17.100000000000001,36.700000000000003,42024,37473,46575,.,.,.,.,.,.
01,039,AL,Covington County,6269,5089,7449,17.199999999999999,14,20.399999999999999,2133,1619,2647,26.600000000000001,20.199999999999999,33,1499,1101,1897,25.600000000000001,18.800000000000001,32.399999999999999,44836,41943,47729,.,.,.,.,.,.
01,041,AL,Crenshaw County,2289,1698,2880,16.800000000000001,12.5,21.100000000000001,771,505,1037,25,16.399999999999999,33.600000000000001,542,336,748,23.5,14.6,32.399999999999999,43309,39763,46855,.,.,.,.,.,.
01,043,AL,Cullman County,10088,7906,12270,12.199999999999999,9.5999999999999996,14.800000000000001,3124,2200,4048,17,12,22,2176,1464,2888,16.399999999999999,11,21.800000000000001,50897,47863,53931,.,.,.,.,.,.
01,045,AL,Dale County,8727,7491,9963,18.100000000000001,15.5,20.699999999999999,3061,2451,3671,27.800000000000001,22.300000000000001,33.299999999999997,2079,1607,2551,26.699999999999999,20.600000000000001,32.799999999999997,45120,41156,49084,.,.,.,.,.,.
01,047,AL,Dallas County,9533,7470,11596,26,20.399999999999999,31.600000000000001,3497,2598,4396,41,30.5,51.5,2356,1622,3090,37.100000000000001,25.5,48.700000000000003,34034,30327,37741,.,.,.,.,.,.
01,049,AL,DeKalb County,12848,10674,15022,18.199999999999999,15.1,21.300000000000001,4947,4070,5824,29.399999999999999,24.199999999999999,34.600000000000001,3859,3231,4487,30.5,25.5,35.5,44277,40315,48239,.,.,.,.,.,.
01,051,AL,Elmore County,8753,6975,10531,11.4,9.0999999999999996,13.699999999999999,3159,2393,3925,17.699999999999999,13.4,22,2348,1767,2929,17.800000000000001,13.4,22.199999999999999,62310,57594,67026,.,.,.,.,.,.
01,053,AL,Escambia County,6980,5495,8465,20.5,16.100000000000001,24.899999999999999,2191,1562,2820,27.100000000000001,19.300000000000001,34.899999999999999,1446,971,1921,24.399999999999999,16.399999999999999,32.399999999999999,42712,37826,47598,.,.,.,.,.,.
01,055,AL,Etowah County,18801,16286,21316,18.800000000000001,16.300000000000001,21.300000000000001,5754,4606,6902,27,21.600000000000001,32.399999999999999,3945,2988,4902,25.600000000000001,19.399999999999999,31.800000000000001,43047,39460,46634,.,.,.,.,.,.
01,057,AL,Fayette County,2721,2090,3352,17,13.1,20.899999999999999,779,520,1038,23,15.4,30.600000000000001,553,351,755,22.199999999999999,14.1,30.300000000000001,44212,39183,49241,.,.,.,.,.,.
01,059,AL,Franklin County,4989,3743,6235,16.100000000000001,12.1,20.100000000000001,1865,1300,2430,24.5,17.100000000000001,31.899999999999999,1303,878,1728,23.5,15.800000000000001,31.199999999999999,44874,40069,49679,.,.,.,.,.,.
01,061,AL,Geneva County,4180,3146,5214,16.100000000000001,12.1,20.100000000000001,1210,731,1689,21.300000000000001,12.9,29.699999999999999,981,587,1375,23,13.800000000000001,32.200000000000003,43089,38784,47394,.,.,.,.,.,.
01,063,AL,Greene County,2553,1946,3160,31.699999999999999,24.199999999999999,39.200000000000003,803,552,1054,45.799999999999997,31.5,60.100000000000001,572,379,765,44.100000000000001,29.199999999999999,59,28699,25744,31654,.,.,.,.,.,.
01,065,AL,Hale County,2956,2212,3700,20.5,15.300000000000001,25.699999999999999,1028,682,1374,30.800000000000001,20.399999999999999,41.200000000000003,729,468,990,30.899999999999999,19.899999999999999,41.899999999999999,40745,36247,45243,.,.,.,.,.,.
01,067,AL,Henry County,2919,2321,3517,17.199999999999999,13.699999999999999,20.699999999999999,1005,772,1238,29.199999999999999,22.399999999999999,36,718,531,905,28,20.699999999999999,35.299999999999997,48597,43450,53744,.,.,.,.,.,.
01,069,AL,Houston County,20207,18225,22189,19.399999999999999,17.5,21.300000000000001,6601,5665,7537,27.800000000000001,23.899999999999999,31.699999999999999,4439,3677,5201,25.699999999999999,21.300000000000001,30.100000000000001,50138,47462,52814,.,.,.,.,.,.
01,071,AL,Jackson County,7481,5989,8973,14.699999999999999,11.800000000000001,17.600000000000001,2049,1445,2653,19.600000000000001,13.800000000000001,25.399999999999999,1502,1050,1954,19.399999999999999,13.6,25.199999999999999,44322,40684,47960,.,.,.,.,.,.
01,073,AL,Jefferson County,104288,95487,113089,16.199999999999999,14.800000000000001,17.600000000000001,33205,28713,37697,22.5,19.399999999999999,25.600000000000001,22124,18668,25580,20.899999999999999,17.600000000000001,24.199999999999999,54127,51853,56401,.,.,.,.,.,.
01,075,AL,Lamar County,2070,1547,2593,15.300000000000001,11.4,19.199999999999999,628,414,842,21.600000000000001,14.300000000000001,28.899999999999999,423,258,588,19.800000000000001,12.1,27.5,42686,37685,47687,.,.,.,.,.,.
01,077,AL,Lauderdale County,14193,11872,16514,15.699999999999999,13.1,18.300000000000001,3632,2674,4590,20.399999999999999,15,25.800000000000001,2473,1738,3208,18.800000000000001,13.199999999999999,24.399999999999999,48188,44262,52114,.,.,.,.,.,.
01,079,AL,Lawrence County,5773,4696,6850,17.699999999999999,14.4,21,1590,1133,2047,22.800000000000001,16.300000000000001,29.300000000000001,1100,742,1458,21.199999999999999,14.300000000000001,28.100000000000001,47797,42663,52931,.,.,.,.,.,.
01,081,AL,Lee County,24731,21698,27764,15.5,13.6,17.399999999999999,4849,3219,6479,14.199999999999999,9.4000000000000004,19,3354,2096,4612,13.5,8.4000000000000004,18.600000000000001,54160,49432,58888,.,.,.,.,.,.
01,083,AL,Limestone County,11535,9656,13414,12,10,14,3552,2753,4351,16.300000000000001,12.6,20,2341,1743,2939,14.300000000000001,10.6,18,64729,59222,70236,.,.,.,.,.,.
01,085,AL,Lowndes County,2555,2015,3095,26.600000000000001,21,32.200000000000003,766,519,1013,36.100000000000001,24.5,47.700000000000003,551,361,741,35.700000000000003,23.399999999999999,48,33930,29794,38066,.,.,.,.,.,.
01,087,AL,Macon County,4817,3662,5972,29.300000000000001,22.300000000000001,36.299999999999997,1177,793,1561,39.200000000000003,26.399999999999999,52,836,545,1127,39,25.399999999999999,52.600000000000001,34281,30658,37904,.,.,.,.,.,.
01,089,AL,Madison County,41789,37046,46532,11.5,10.199999999999999,12.800000000000001,13373,11180,15566,16.800000000000001,14,19.600000000000001,8528,6722,10334,14.699999999999999,11.6,17.800000000000001,68609,64841,72377,.,.,.,.,.,.
01,091,AL,Marengo County,4601,3730,5472,24.800000000000001,20.100000000000001,29.5,1526,1135,1917,36.299999999999997,27,45.600000000000001,1080,781,1379,35.399999999999999,25.600000000000001,45.200000000000003,38838,34363,43313,.,.,.,.,.,.
01,093,AL,Marion County,4883,3764,6002,16.899999999999999,13,20.800000000000001,1420,966,1874,23.399999999999999,15.9,30.899999999999999,962,618,1306,21.399999999999999,13.800000000000001,29,44675,41778,47572,.,.,.,.,.,.
01,095,AL,Marshall County,14989,12361,17617,15.699999999999999,12.9,18.5,5132,3810,6454,21.5,15.9,27.100000000000001,3713,2703,4723,21.899999999999999,16,27.800000000000001,48913,45068,52758,.,.,.,.,.,.
01,097,AL,Mobile County,71784,63651,79917,17.699999999999999,15.699999999999999,19.699999999999999,25003,21090,28916,26.399999999999999,22.300000000000001,30.5,16366,13238,19494,24.100000000000001,19.5,28.699999999999999,49492,47745,51239,.,.,.,.,.,.
01,099,AL,Monroe County,4770,3801,5739,23.300000000000001,18.600000000000001,28,1355,945,1765,31.399999999999999,21.899999999999999,40.899999999999999,1001,688,1314,30.699999999999999,21.100000000000001,40.299999999999997,40005,35297,44713,.,.,.,.,.,.
01,101,AL,Montgomery County,34268,28635,39901,15.800000000000001,13.199999999999999,18.399999999999999,12087,9051,15123,23.300000000000001,17.5,29.100000000000001,8954,6594,11314,24.300000000000001,17.899999999999999,30.699999999999999,52711,50866,54556,.,.,.,.,.,.
01,103,AL,Morgan County,16146,13366,18926,13.699999999999999,11.300000000000001,16.100000000000001,5047,3722,6372,18.800000000000001,13.9,23.699999999999999,3374,2338,4410,17.100000000000001,11.9,22.300000000000001,54355,51441,57269,.,.,.,.,.,.
01,105,AL,Perry County,2778,2071,3485,33.899999999999999,25.300000000000001,42.5,851,572,1130,46.200000000000003,31,61.399999999999999,613,396,830,45.600000000000001,29.5,61.700000000000003,29572,25995,33149,.,.,.,.,.,.
01,107,AL,Pickens County,4380,3398,5362,24.300000000000001,18.800000000000001,29.800000000000001,1287,932,1642,34,24.600000000000001,43.399999999999999,912,638,1186,32.700000000000003,22.899999999999999,42.5,40249,36359,44139,.,.,.,.,.,.
01,109,AL,Pike County,6742,5531,7953,21.800000000000001,17.899999999999999,25.699999999999999,1842,1366,2318,29.800000000000001,22.100000000000001,37.5,1165,800,1530,26.199999999999999,18,34.399999999999999,41271,38074,44468,.,.,.,.,.,.
01,111,AL,Randolph County,3906,2981,4831,17.5,13.300000000000001,21.699999999999999,1342,928,1756,28.399999999999999,19.600000000000001,37.200000000000003,973,650,1296,28.100000000000001,18.800000000000001,37.399999999999999,42922,38252,47592,.,.,.,.,.,.
01,113,AL,Russell County,10823,8672,12974,18.899999999999999,15.1,22.699999999999999,3493,2400,4586,25.399999999999999,17.399999999999999,33.399999999999999,2553,1702,3404,26.199999999999999,17.5,34.899999999999999,43670,39634,47706,.,.,.,.,.,.
01,115,AL,St. Clair County,9780,7485,12075,11.199999999999999,8.5999999999999996,13.800000000000001,2958,2056,3860,14.9,10.4,19.399999999999999,2047,1336,2758,13.9,9.0999999999999996,18.699999999999999,65403,60872,69934,.,.,.,.,.,.
01,117,AL,Shelby County,13428,10762,16094,6.2000000000000002,5,7.4000000000000004,3859,2665,5053,7.7000000000000002,5.2999999999999998,10.1,2648,1733,3563,7,4.5999999999999996,9.4000000000000004,77801,72962,82640,.,.,.,.,.,.
01,119,AL,Sumter County,4195,3328,5062,36.399999999999999,28.899999999999999,43.899999999999999,1055,748,1362,45.299999999999997,32.100000000000001,58.5,724,484,964,44.399999999999999,29.699999999999999,59.100000000000001,29209,25881,32537,.,.,.,.,.,.
01,121,AL,Talladega County,13326,10931,15721,17.399999999999999,14.300000000000001,20.5,4041,2991,5091,25.100000000000001,18.600000000000001,31.600000000000001,2853,2035,3671,24,17.100000000000001,30.899999999999999,47719,42968,52470,.,.,.,.,.,.
01,123,AL,Tallapoosa County,6341,4940,7742,16,12.5,19.5,2101,1503,2699,25.899999999999999,18.5,33.299999999999997,1465,965,1965,24.5,16.100000000000001,32.899999999999999,47100,43289,50911,.,.,.,.,.,.
01,125,AL,Tuscaloosa County,32226,27146,37306,16.199999999999999,13.699999999999999,18.699999999999999,8526,6346,10706,19.699999999999999,14.699999999999999,24.699999999999999,6166,4445,7887,20,14.4,25.600000000000001,52307,49291,55323,.,.,.,.,.,.
01,127,AL,Walker County,10837,9015,12659,17.300000000000001,14.4,20.199999999999999,3282,2437,4127,23.699999999999999,17.600000000000001,29.800000000000001,2347,1699,2995,23.399999999999999,16.899999999999999,29.899999999999999,45991,42092,49890,.,.,.,.,.,.
01,129,AL,Washington County,2998,2314,3682,18.600000000000001,14.4,22.800000000000001,1002,745,1259,28.199999999999999,21,35.399999999999999,704,516,892,26.5,19.399999999999999,33.600000000000001,48864,43331,54397,.,.,.,.,.,.
01,131,AL,Wilcox County,3329,2583,4075,32.5,25.199999999999999,39.799999999999997,1171,825,1517,48.899999999999999,34.399999999999999,63.399999999999999,805,525,1085,46,30,62,30998,28340,33656,.,.,.,.,.,.
01,133,AL,Winston County,3882,3086,4678,16.699999999999999,13.300000000000001,20.100000000000001,1059,729,1389,22.5,15.5,29.5,741,488,994,21.5,14.199999999999999,28.800000000000001,40827,36204,45450,.,.,.,.,.,.
02,000,AK,Alaska,73033,68640,77426,10.199999999999999,9.5999999999999996,10.800000000000001,23110,21326,24894,13.199999999999999,12.199999999999999,14.199999999999999,14945,13473,16417,11.9,10.699999999999999,13.1,77203,74942,79464,7350,6443,8257,14.9,13.1,16.699999999999999
02,013,AK,Aleutians East Borough,492,342,642,14.800000000000001,10.300000000000001,19.300000000000001,33,23,43,13.4,9.5,17.300000000000001,21,14,28,11.6,7.5999999999999996,15.6,66923,58706,75140,.,.,.,.,.,.
02,016,AK,Aleutians West Census Area,414,289,539,7.5999999999999996,5.2999999999999998,9.9000000000000004,34,21,47,5.4000000000000004,3.2999999999999998,7.5,23,13,33,5.2000000000000002,3,7.4000000000000004,84726,75414,94038,.,.,.,.,.,.
02,020,AK,Anchorage Borough,26636,23071,30201,9.5,8.1999999999999993,10.800000000000001,7383,5782,8984,11,8.5999999999999996,13.4,4730,3554,5906,9.9000000000000004,7.4000000000000004,12.4,82512,79074,85950,.,.,.,.,.,.
02,050,AK,Bethel Census Area,4249,3430,5068,23.5,19,28,2013,1453,2573,31.600000000000001,22.800000000000001,40.399999999999999,1329,886,1772,29.899999999999999,20,39.799999999999997,48262,43113,53411,.,.,.,.,.,.
02,060,AK,Bristol Bay Borough,80,58,102,9.8000000000000007,7.0999999999999996,12.5,16,10,22,11,7.0999999999999996,14.9,11,7,15,12.6,7.5,17.699999999999999,87950,77300,98600,.,.,.,.,.,.
02,068,AK,Denali Borough,132,97,167,6.5999999999999996,4.7999999999999998,8.4000000000000004,34,22,46,8.5999999999999996,5.5,11.699999999999999,23,14,32,7.5999999999999996,4.5999999999999996,10.6,78434,68810,88058,.,.,.,.,.,.
02,070,AK,Dillingham Census Area,883,662,1104,18.100000000000001,13.6,22.600000000000001,407,267,547,27.100000000000001,17.800000000000001,36.399999999999999,274,165,383,26.399999999999999,15.9,36.899999999999999,57436,50984,63888,.,.,.,.,.,.
02,090,AK,Fairbanks North Star Borough,6656,5126,8186,7.2000000000000002,5.5,8.9000000000000004,1773,1150,2396,7.9000000000000004,5.0999999999999996,10.699999999999999,1206,748,1664,7.9000000000000004,4.9000000000000004,10.9,74076,67826,80326,.,.,.,.,.,.
02,100,AK,Haines Borough,247,182,312,9.8000000000000007,7.2000000000000002,12.4,65,42,88,14.4,9.1999999999999993,19.600000000000001,46,28,64,13.6,8.1999999999999993,19,62548,54859,70237,.,.,.,.,.,.
02,105,AK,Hoonah-Angoon Census Area,336,250,422,15.699999999999999,11.699999999999999,19.699999999999999,88,55,121,23.300000000000001,14.6,32,63,38,88,22.300000000000001,13.300000000000001,31.300000000000001,53141,46994,59288,.,.,.,.,.,.
02,110,AK,Juneau Borough,1951,1437,2465,6.2999999999999998,4.5999999999999996,8,524,330,718,8,5.0999999999999996,10.9,338,203,473,7.0999999999999996,4.2999999999999998,9.9000000000000004,85419,79326,91512,.,.,.,.,.,.
02,122,AK,Kenai Peninsula Borough,5966,4806,7126,10.4,8.4000000000000004,12.4,1608,1072,2144,12.5,8.3000000000000007,16.699999999999999,1100,697,1503,11.699999999999999,7.4000000000000004,16,68625,61859,75391,.,.,.,.,.,.
02,130,AK,Ketchikan Gateway Borough,1283,1008,1558,9.4000000000000004,7.4000000000000004,11.4,349,240,458,12,8.3000000000000007,15.699999999999999,217,137,297,10.300000000000001,6.5,14.1,75706,68807,82605,.,.,.,.,.,.
02,150,AK,Kodiak Island Borough,909,658,1160,7.0999999999999996,5.0999999999999996,9.0999999999999996,274,176,372,8.6999999999999993,5.5999999999999996,11.800000000000001,177,106,248,8,4.7999999999999998,11.199999999999999,79669,71610,87728,.,.,.,.,.,.
02,158,AK,Kusilvak Census Area,2217,1668,2766,26.800000000000001,20.199999999999999,33.399999999999999,1206,769,1643,35.5,22.600000000000001,48.399999999999999,839,502,1176,36.200000000000003,21.699999999999999,50.700000000000003,35369,31601,39137,.,.,.,.,.,.
02,164,AK,Lake and Peninsula Borough,275,202,348,17.399999999999999,12.800000000000001,22,113,73,153,25.300000000000001,16.300000000000001,34.299999999999997,77,46,108,26.5,16,37,51693,45581,57805,.,.,.,.,.,.
02,170,AK,Matanuska-Susitna Borough,10142,8532,11752,9.5999999999999996,8.0999999999999996,11.1,3563,2894,4232,12.800000000000001,10.4,15.199999999999999,2022,1495,2549,9.8000000000000007,7.2000000000000002,12.4,75856,72204,79508,.,.,.,.,.,.
02,180,AK,Nome Census Area,2033,1644,2422,20.699999999999999,16.699999999999999,24.699999999999999,883,637,1129,26.100000000000001,18.800000000000001,33.399999999999999,599,409,789,24.899999999999999,17,32.799999999999997,58464,52479,64449,.,.,.,.,.,.
02,185,AK,North Slope Borough,1109,809,1409,11.4,8.3000000000000007,14.5,395,262,528,15.300000000000001,10.1,20.5,260,163,357,14.300000000000001,9,19.600000000000001,84784,75217,94351,.,.,.,.,.,.
02,188,AK,Northwest Arctic Borough,1805,1499,2111,24,19.899999999999999,28.100000000000001,806,608,1004,29.800000000000001,22.5,37.100000000000001,548,400,696,28.5,20.800000000000001,36.200000000000003,61660,54814,68506,.,.,.,.,.,.
02,195,AK,Petersburg Borough,219,161,277,6.7000000000000002,4.9000000000000004,8.5,56,35,77,8.5999999999999996,5.4000000000000004,11.800000000000001,39,23,55,8.1999999999999993,4.9000000000000004,11.5,71296,64237,78355,.,.,.,.,.,.
02,198,AK,Prince of Wales-Hyder Census Area,1085,856,1314,17.600000000000001,13.9,21.300000000000001,315,217,413,23.300000000000001,16,30.600000000000001,225,152,298,22,14.9,29.100000000000001,50049,44181,55917,.,.,.,.,.,.
02,220,AK,Sitka Borough,672,510,834,8.0999999999999996,6.2000000000000002,10,159,110,208,9.3000000000000007,6.4000000000000004,12.199999999999999,103,69,137,8.0999999999999996,5.4000000000000004,10.800000000000001,80660,73811,87509,.,.,.,.,.,.
02,230,AK,Skagway Municipality,47,35,59,4,3,5,13,8,18,7.2999999999999998,4.5999999999999996,10,9,5,13,7.2000000000000002,4.2000000000000002,10.199999999999999,74898,67259,82537,.,.,.,.,.,.
02,240,AK,Southeast Fairbanks Census Area,823,601,1045,12,8.8000000000000007,15.199999999999999,267,171,363,15.800000000000001,10.1,21.5,180,109,251,15.4,9.3000000000000007,21.5,69646,63162,76130,.,.,.,.,.,.
02,261,AK,Valdez-Cordova Census Area,781,574,988,8.5999999999999996,6.2999999999999998,10.9,212,141,283,10.1,6.7000000000000002,13.5,138,83,193,9.1999999999999993,5.5,12.9,74574,65596,83552,.,.,.,.,.,.
02,275,AK,Wrangell City and Borough,240,173,307,9.6999999999999993,7,12.4,53,33,73,11,7,15,36,22,50,9.5999999999999996,5.7999999999999998,13.4,62496,54902,70090,.,.,.,.,.,.
02,282,AK,Yakutat Borough,85,61,109,14.699999999999999,10.6,18.800000000000001,27,17,37,26.699999999999999,16.699999999999999,36.700000000000003,20,12,28,28.600000000000001,17,40.200000000000003,61587,54242,68932,.,.,.,.,.,.
02,290,AK,Yukon-Koyukuk Census Area,1266,1013,1519,24.399999999999999,19.5,29.300000000000001,441,301,581,30.800000000000001,21,40.600000000000001,292,183,401,28.199999999999999,17.699999999999999,38.700000000000003,42063,37213,46913,.,.,.,.,.,.
04,000,AZ,Arizona,963007,940142,985872,13.5,13.199999999999999,13.800000000000001,309844,297708,321980,19.199999999999999,18.399999999999999,20,214561,203870,225252,18.100000000000001,17.199999999999999,19,62027,61584,62470,88440,83016,93864,21.100000000000001,19.800000000000001,22.399999999999999
04,001,AZ,Apache County,23680,21200,26160,33.399999999999999,29.899999999999999,36.899999999999999,8572,7426,9718,44.700000000000003,38.700000000000003,50.700000000000003,6848,5981,7715,47.600000000000001,41.600000000000001,53.600000000000001,35386,31631,39141,.,.,.,.,.,.
04,003,AZ,Cochise County,20172,16957,23387,16.600000000000001,14,19.199999999999999,6965,5465,8465,26.199999999999999,20.5,31.899999999999999,4763,3550,5976,24.600000000000001,18.300000000000001,30.899999999999999,48650,45998,51302,.,.,.,.,.,.
04,005,AZ,Coconino County,20817,18034,23600,15.9,13.800000000000001,18,4362,3056,5668,15.4,10.800000000000001,20,3033,2032,4034,14.6,9.8000000000000007,19.399999999999999,58301,53914,62688,.,.,.,.,.,.
04,007,AZ,Gila County,11219,9462,12976,21.100000000000001,17.800000000000001,24.399999999999999,3342,2513,4171,32.200000000000003,24.199999999999999,40.200000000000003,2346,1707,2985,31,22.600000000000001,39.399999999999999,45980,41267,50693,.,.,.,.,.,.
04,009,AZ,Graham County,7207,6074,8340,20.100000000000001,16.899999999999999,23.300000000000001,2558,2017,3099,25.199999999999999,19.899999999999999,30.5,1783,1354,2212,23.899999999999999,18.199999999999999,29.600000000000001,50685,45755,55615,.,.,.,.,.,.
04,011,AZ,Greenlee County,876,663,1089,9.3000000000000007,7,11.6,277,192,362,11.1,7.7000000000000002,14.5,184,121,247,10.5,6.9000000000000004,14.1,68066,61267,74865,.,.,.,.,.,.
04,012,AZ,La Paz County,4593,3541,5645,22.100000000000001,17,27.199999999999999,1117,801,1433,32.600000000000001,23.399999999999999,41.799999999999997,795,550,1040,32.399999999999999,22.399999999999999,42.399999999999999,39407,35317,43497,.,.,.,.,.,.
04,013,AZ,Maricopa County,539670,518548,560792,12.199999999999999,11.699999999999999,12.699999999999999,180511,170019,191003,17.5,16.5,18.5,123915,115867,131963,16.300000000000001,15.199999999999999,17.399999999999999,68634,67568,69700,.,.,.,.,.,.
04,015,AZ,Mohave County,33183,28564,37802,16,13.800000000000001,18.199999999999999,9711,7815,11607,28.199999999999999,22.699999999999999,33.700000000000003,6915,5477,8353,27.300000000000001,21.600000000000001,33,49712,47622,51802,.,.,.,.,.,.
04,017,AZ,Navajo County,27440,24141,30739,25.199999999999999,22.199999999999999,28.199999999999999,10046,8349,11743,35,29.100000000000001,40.899999999999999,7036,5705,8367,33.100000000000001,26.800000000000001,39.399999999999999,40676,37422,43930,.,.,.,.,.,.
04,019,AZ,Pima County,142859,130904,154814,14,12.800000000000001,15.199999999999999,40084,34452,45716,19,16.300000000000001,21.699999999999999,27102,22901,31303,17.5,14.800000000000001,20.199999999999999,56150,54588,57712,.,.,.,.,.,.
04,021,AZ,Pinal County,52975,46144,59806,12.1,10.5,13.699999999999999,17042,13799,20285,17,13.800000000000001,20.199999999999999,12146,9658,14634,16.199999999999999,12.9,19.5,62067,59774,64360,.,.,.,.,.,.
